year,month,date,time,temperature,relativehumidity,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed,power
2021,4,15,4,25.9,88,0,0,0,11.3,0
2021,4,15,5,26,87,0,0,0,10.5,0
2021,4,15,6,25.9,88,1,7,0,9.8,0.8359708
2021,4,15,7,26.5,84,33,74,73.1,6.5,27.068217
2021,4,15,8,27.5,78,126,139,198.7,4.1,99.854055
2021,4,15,9,28.6,74,288,192,341.4,2.8,218.2416768
2021,4,15,10,29.5,71,485,225,507.1,0.7,353.3948863
2021,4,15,11,30,70,476,282,552.2,5.1,338.6859
2021,4,15,12,29.4,69,319,301,409.1,7.2,234.3920766
2021,4,15,13,29.4,70,309,253,307.2,6.5,226.664478
2021,4,15,14,29.9,68,368,232,366,6.7,264.0737824
2021,4,15,15,29.8,69,279,190,408.1,6.2,200.8991952
2021,4,15,16,29,73,71,144,248.6,11.6,52.856518
2021,4,15,17,28.6,76,61,91,150.1,15.2,46.0688104
2021,4,15,18,28.1,78,8,24,103.8,13.7,6.1661656
2021,4,15,19,27.8,79,0,0,0,12.8,0
2021,4,15,20,27.7,79,0,0,0,11.6,0
2021,4,15,21,27.6,79,0,0,0,9.7,0
2021,4,15,22,27.6,79,0,0,0,8.4,0
2021,4,15,23,27.2,81,0,0,0,7.6,0
2021,4,16,0,27.6,77,0,0,0,7.6,0
2021,4,16,1,27.4,78,0,0,0,8.8,0
2021,4,16,2,27.3,79,0,0,0,9.3,0
2021,4,16,3,27.2,80,0,0,0,8.3,0
2021,4,16,4,26.9,82,0,0,0,8.9,0
2021,4,16,5,26.8,84,0,0,0,7.9,0
2021,4,16,6,26.6,85,2,8,0,8.1,1.630528
2021,4,16,7,27.3,82,78,69,169.7,7.8,61.9553142
2021,4,16,8,28.4,77,269,110,448.9,6.9,204.7629883
2021,4,16,9,29.5,71,461,138,625.9,5.8,335.9073043
2021,4,16,10,30.4,68,627,159,715.3,7.6,438.3876156
2021,4,16,11,30.9,67,647,191,713.3,9.6,441.1963847
2021,4,16,12,31.3,66,709,201,693.1,12.6,473.8046353
2021,4,16,13,31.3,67,696,206,713.8,14.7,464.3427684
2021,4,16,14,31.3,67,645,181,724,15.1,430.3176518
2021,4,16,15,31,68,460,167,676.1,15.1,311.46232
2021,4,16,16,30.2,72,284,145,571.9,17.4,199.3184704
2021,4,16,17,29.4,76,74,84,371.7,18.5,53.7362544
2021,4,16,18,28.8,80,9,25,111.9,18.9,6.686064
2021,4,16,19,28.6,81,0,0,0,19.1,0
2021,4,16,20,28.4,82,0,0,0,19.8,0
2021,4,16,21,28.4,82,0,0,0,19.7,0
2021,4,16,22,28.4,83,0,0,0,17.5,0
2021,4,16,23,28.2,84,0,0,0,14.4,0
2021,4,17,0,28,83,0,0,0,12.5,0
2021,4,17,1,27.7,84,0,0,0,11.7,0
2021,4,17,2,27.6,84,0,0,0,12.8,0
2021,4,17,3,27.4,84,0,0,0,13.1,0
2021,4,17,4,27.3,85,0,0,0,12.6,0
2021,4,17,5,27.1,86,0,0,0,11.3,0
2021,4,17,6,27,87,4,8,0,10.7,3.192804
2021,4,17,7,27.8,82,96,64,226.3,10.1,74.5267584
2021,4,17,8,29,76,289,105,506.1,9.2,214.061144
2021,4,17,9,30.2,70,491,128,665.6,8,345.755326
2021,4,17,10,31.2,67,668,143,757.9,7.6,448.1258628
2021,4,17,11,31.8,65,753,154,793.7,9.5,490.114899
2021,4,17,12,32.3,62,786,166,794.2,11.4,499.5304314
2021,4,17,13,32.1,63,675,184,743.6,12.7,433.2885413
2021,4,17,14,31.8,65,573,167,659.5,14.3,372.955959
2021,4,17,15,31.8,66,574,130,710.9,15.7,372.9858888
2021,4,17,16,31.2,69,326,109,692.7,17.9,217.9667622
2021,4,17,17,30.4,74,129,71,490.8,18.4,89.2906266
2021,4,17,18,29.7,77,21,22,218.4,17.3,14.99519385
2021,4,17,19,29.2,81,0,0,0,16.9,0
2021,4,17,20,29,82,0,0,0,17.2,0
2021,4,17,21,28.8,84,0,0,0,17.4,0
2021,4,17,22,28.8,85,0,0,0,17,0
2021,4,17,23,28.6,86,0,0,0,15.2,0
2021,4,18,0,28.3,85,0,0,0,13.7,0
2021,4,18,1,28.1,86,0,0,0,12.8,0
2021,4,18,2,27.9,86,0,0,0,12.9,0
2021,4,18,3,27.6,87,0,0,0,11.9,0
2021,4,18,4,27.5,87,0,0,0,10.9,0
2021,4,18,5,27.3,88,0,0,0,10.2,0
2021,4,18,6,27.3,88,3,9,0,10.6,2.3584428
2021,4,18,7,28.1,84,85,66,191,11.1,64.847741
2021,4,18,8,29.3,78,278,108,468.9,11.3,202.1969338
2021,4,18,9,30.6,70,465,144,636.8,11.2,320.62122
2021,4,18,10,31.5,66,591,164,688.5,10.4,390.5821485
2021,4,18,11,32.2,63,755,167,746.6,11.3,481.838282
2021,4,18,12,32.4,63,765,167,783.6,13.1,482.5400445
2021,4,18,13,32.5,63,772,170,778.2,15.6,484.089355
2021,4,18,14,32.4,64,717,141,804.4,17.8,451.5138288
2021,4,18,15,32.1,66,523,148,757.3,17.3,334.0499847
2021,4,18,16,31.5,70,357,110,673,19.9,234.3642525
2021,4,18,17,30.8,75,173,75,594.1,20.3,117.0262825
2021,4,18,18,29.9,80,25,22,291.1,19.6,17.5802
2021,4,18,19,29.3,84,0,0,0,19,0
2021,4,18,20,29.1,85,0,0,0,18.1,0
2021,4,18,21,28.9,86,0,0,0,17.7,0
2021,4,18,22,28.8,86,0,0,0,17.3,0
2021,4,18,23,28.5,87,0,0,0,17.1,0
2021,4,19,0,28.3,85,0,0,0,17.5,0
2021,4,19,1,28.1,84,0,0,0,17.4,0
2021,4,19,2,27.9,84,0,0,0,16.3,0
2021,4,19,3,27.8,84,0,0,0,15.7,0
2021,4,19,4,27.6,84,0,0,0,15.4,0
2021,4,19,5,27.5,84,0,0,0,14.5,0
2021,4,19,6,27.5,84,2,11,0,14.7,1.56883
2021,4,19,7,28.2,80,63,84,135.7,15.3,48.166272
2021,4,19,8,29.5,73,228,141,363.9,14.3,165.574227
2021,4,19,9,30.8,67,451,155,569.2,11.9,309.2051039
2021,4,19,10,32,61,630,168,704.3,9.4,408.089115
2021,4,19,11,32.8,59,777,153,781.8,8.7,481.7417871
2021,4,19,12,33.5,58,831,151,828.2,11.9,494.2950045
2021,4,19,13,33.2,60,802,143,830.7,15.9,484.454516
2021,4,19,14,33,62,703,144,807.5,18.6,428.481312
2021,4,19,15,32.6,64,573,126,788.3,19.1,356.5856928
2021,4,19,16,31.8,70,290,116,650.4,20.9,187.18746
2021,4,19,17,30.8,75,139,65,471.8,20,94.0268975
2021,4,19,18,30,80,21,22,235.7,20,14.6916
2021,4,19,19,29.6,82,0,0,0,19.8,0
2021,4,19,20,29.4,83,0,0,0,19.1,0
2021,4,19,21,29.2,83,0,0,0,18.6,0
2021,4,19,22,29.1,83,0,0,0,17.9,0
2021,4,19,23,28.9,84,0,0,0,17.3,0
2021,4,20,0,28.8,82,0,0,0,17,0
2021,4,20,1,28.6,82,0,0,0,16.2,0
2021,4,20,2,28.4,82,0,0,0,15.6,0
2021,4,20,3,28.2,82,0,0,0,15.2,0
2021,4,20,4,28.1,83,0,0,0,15.6,0
2021,4,20,5,27.9,84,0,0,0,14.7,0
2021,4,20,6,27.9,85,4,9,0,14.1,3.075039
2021,4,20,7,28.7,81,92,64,212.1,14.4,68.5613026
2021,4,20,8,29.8,75,271,112,473.8,13.7,193.17964
2021,4,20,9,30.9,70,422,153,590.3,11.7,286.326789
2021,4,20,10,31.8,67,614,163,667.8,10.1,398.3137116
2021,4,20,11,32.4,65,747,164,757.6,10.2,469.6250805
2021,4,20,12,32.9,64,791,176,793,12.3,483.4547704
2021,4,20,13,32.9,64,730,203,770.2,15.1,446.171912
2021,4,20,14,32.8,65,709,149,773.8,17.8,435.2412745
2021,4,20,15,32.5,67,545,135,773.2,19.4,339.4825438
2021,4,20,16,31.7,71,319,108,653.6,21.4,206.7297205
2021,4,20,17,30.9,76,171,76,553.5,20.9,114.8566986
2021,4,20,18,30,81,22,24,284.4,19.1,15.364965
2021,4,20,19,29.4,84,0,0,0,17.4,0
2021,4,20,20,29.1,85,0,0,0,15.1,0
2021,4,20,21,28.9,85,0,0,0,13.6,0
2021,4,20,22,28.8,86,0,0,0,12.2,0
2021,4,20,23,28.6,87,0,0,0,12.8,0
2021,4,21,0,28.5,86,0,0,0,13,0
2021,4,21,1,28.3,86,0,0,0,13.9,0
2021,4,21,2,28.1,87,0,0,0,14,0
2021,4,21,3,28,88,0,0,0,14.3,0
2021,4,21,4,27.9,88,0,0,0,13.5,0
2021,4,21,5,27.8,88,0,0,0,13.1,0
2021,4,21,6,27.8,88,4,10,0,13,3.0734144
2021,4,21,7,28.6,84,95,67,220,13.3,70.774772
2021,4,21,8,29.7,77,229,123,429.3,12.6,163.5190187
2021,4,21,9,30.8,70,465,144,572.3,11.9,317.208585
2021,4,21,10,31.7,67,650,150,726,11.4,424.0647775
2021,4,21,11,32.2,65,786,150,799.3,12.3,499.960452
2021,4,21,12,32.6,65,802,159,816.8,15.8,498.267362
2021,4,21,13,32.6,65,794,162,809.1,19.7,493.297114
2021,4,21,14,32.2,67,722,147,815.3,22,457.7246072
2021,4,21,15,31.9,69,583,122,803.8,22.5,374.7991275
2021,4,21,16,31.2,72,346,120,710.8,22.8,230.1777456
2021,4,21,17,30.4,76,141,73,529,22.4,97.2673836
2021,4,21,18,29.6,80,23,22,240.5,20.5,16.422736
2021,4,21,19,29.2,82,0,0,0,19.6,0
2021,4,21,20,29,82,0,0,0,18.7,0
2021,4,21,21,28.8,83,0,0,0,18.1,0
2021,4,21,22,28.6,84,0,0,0,17.3,0
2021,4,21,23,28.5,85,0,0,0,17.3,0
2021,4,22,0,28.4,84,0,0,0,17.6,0
2021,4,22,1,28.2,86,0,0,0,16.6,0
2021,4,22,2,28.1,85,0,0,0,15.6,0
2021,4,22,3,27.9,86,0,0,0,14,0
2021,4,22,4,27.6,87,0,0,0,12.8,0
2021,4,22,5,27.4,87,0,0,0,10.8,0
2021,4,22,6,27.3,87,4,10,0,9.2,3.1500246
2021,4,22,7,28.3,80,93,70,208.7,9.3,70.767048
2021,4,22,8,29.6,72,293,104,490.8,9.4,212.0642584
2021,4,22,9,30.8,66,507,125,675.1,10.2,348.1782954
2021,4,22,10,31.6,64,680,139,772.6,11.3,448.376768
2021,4,22,11,32,63,773,152,810.3,12.7,499.0654195
2021,4,22,12,32.3,62,761,156,788.9,15.3,483.6420589
2021,4,22,13,32.4,62,719,168,745.7,17.8,454.2758478
2021,4,22,14,32.4,62,729,140,781,20.1,460.5940098
2021,4,22,15,31.9,65,546,125,786.9,22.4,353.3617815
2021,4,22,16,31.2,69,321,127,657.1,24.4,214.6237137
2021,4,22,17,30.5,72,159,85,536.3,24,109.845786
2021,4,22,18,29.7,77,21,24,265,20.5,14.99519385
2021,4,22,19,29.2,80,0,0,0,19.3,0
2021,4,22,20,28.9,81,0,0,0,18,0
2021,4,22,21,28.7,82,0,0,0,16.9,0
2021,4,22,22,28.5,83,0,0,0,15.1,0
2021,4,22,23,28.4,84,0,0,0,13.7,0
2021,4,23,0,28.3,83,0,0,0,13.1,0
2021,4,23,1,28.1,83,0,0,0,12.5,0
2021,4,23,2,28,83,0,0,0,12.4,0
2021,4,23,3,27.7,84,0,0,0,10.2,0
2021,4,23,4,27.5,85,0,0,0,10.5,0
2021,4,23,5,27.3,86,0,0,0,10.8,0
2021,4,23,6,27.4,86,4,10,0,11.8,3.1411744
2021,4,23,7,28.3,83,92,69,204.2,12.8,69.6481262
2021,4,23,8,29.5,76,299,104,494.2,12.1,216.037367
2021,4,23,9,30.6,70,489,129,669.6,11.4,337.169412
2021,4,23,10,31.3,67,622,140,723,9.8,414.9729913
2021,4,23,11,31.9,65,719,161,741.9,9.8,465.3243973
2021,4,23,12,32.6,61,793,172,774.8,12,495.9512402
2021,4,23,13,32.6,62,788,159,806.4,15,492.0104944
2021,4,23,14,32.5,63,669,173,781.1,17.2,419.5023038
2021,4,23,15,32,65,578,131,766.5,17.7,371.932885
2021,4,23,16,31.4,68,368,106,730.4,20.2,243.7502464
2021,4,23,17,30.6,73,148,83,565.1,19.2,101.5340976
2021,4,23,18,29.7,79,17,24,236.9,16.2,12.09779415
2021,4,23,19,29.3,81,0,0,0,14.4,0
2021,4,23,20,29.1,82,0,0,0,12.9,0
2021,4,23,21,28.9,84,0,0,0,11.5,0
2021,4,23,22,28.8,84,0,0,0,9.8,0
2021,4,23,23,28.6,85,0,0,0,8,0
2021,4,24,0,28.5,87,0,0,0,7.2,0
2021,4,24,1,28.4,87,0,0,0,8.8,0
2021,4,24,2,28,88,0,0,0,10.5,0
2021,4,24,3,28,88,0,0,0,9.7,0
2021,4,24,4,28.1,85,0,0,0,9.8,0
2021,4,24,5,28.1,81,0,0,0,9.7,0
2021,4,24,6,28,82,4,9,0,10.5,3.076516
2021,4,24,7,28.5,80,67,80,154.4,11.6,50.49924
2021,4,24,8,29.5,75,247,111,384.7,10.5,178.7677938
2021,4,24,9,30.5,70,433,145,573.1,8.9,300.1458575
2021,4,24,10,31.3,66,572,186,659.3,7.6,382.2514124
2021,4,24,11,31.7,65,525,239,606.3,8.3,343.6562063
2021,4,24,12,32.3,63,745,173,641.7,10.9,472.6904683
2021,4,24,13,32.4,64,738,156,759.8,13.6,464.7380832
2021,4,24,14,32.5,63,697,144,773.1,16,437.0599488
2021,4,24,15,32.2,63,557,129,774.5,17.5,355.4753948
2021,4,24,16,31.6,65,325,118,672.8,20.3,213.9421375
2021,4,24,17,30.6,70,146,69,519.3,19,100.668168
2021,4,24,18,29.9,75,20,22,244,16.4,14.184025
2021,4,24,19,29.4,78,0,0,0,15.3,0
2021,4,24,20,29.2,80,0,0,0,14.6,0
2021,4,24,21,29,81,0,0,0,14.3,0
2021,4,24,22,28.9,82,0,0,0,13.8,0
2021,4,24,23,28.7,82,0,0,0,12.3,0
2021,4,25,0,28.6,83,0,0,0,10.3,0
2021,4,25,1,28.5,83,0,0,0,9.4,0
2021,4,25,2,28.3,85,0,0,0,8.8,0
2021,4,25,3,28,86,0,0,0,6.5,0
2021,4,25,4,27.9,86,0,0,0,6.5,0
2021,4,25,5,27.8,87,0,0,0,6.3,0
2021,4,25,6,27.8,86,5,9,0,6.6,3.855046
2021,4,25,7,28.5,83,91,62,211.2,7.8,68.23778325
2021,4,25,8,29.4,77,250,114,435.3,8.8,181.23405
2021,4,25,9,30.3,73,463,128,593.3,10.4,322.7083841
2021,4,25,10,31.1,69,598,172,691.2,11.4,402.0266393
2021,4,25,11,31.5,67,696,161,716.6,12.9,459.209142
2021,4,25,12,31.9,66,743,187,736.9,14.5,480.0575753
2021,4,25,13,32,65,762,152,767.5,15.9,490.333665
2021,4,25,14,31.9,66,635,146,754.5,17.6,410.2780085
2021,4,25,15,31.5,68,472,133,672.3,17.1,310.898376
2021,4,25,16,31,70,352,107,639.7,18.1,237.54016
2021,4,25,17,30.3,74,142,76,542.9,18.3,98.8064826
2021,4,25,18,29.6,77,23,21,242.7,17.8,16.5067159
2021,4,25,19,29.2,79,0,0,0,17.9,0
2021,4,25,20,28.9,80,0,0,0,17.5,0
2021,4,25,21,28.8,81,0,0,0,17.6,0
2021,4,25,22,28.6,82,0,0,0,16.9,0
2021,4,25,23,28.5,82,0,0,0,15.5,0
2021,4,26,0,28.4,83,0,0,0,13.5,0
2021,4,26,1,28.2,84,0,0,0,12,0
2021,4,26,2,28.1,84,0,0,0,11.3,0
2021,4,26,3,27.9,85,0,0,0,11.5,0
2021,4,26,4,27.7,87,0,0,0,9.4,0
2021,4,26,5,27.5,88,0,0,0,8.3,0
2021,4,26,6,27.3,89,4,10,0,8,3.1391562
2021,4,26,7,27.8,86,77,63,175,8.7,59.3677084
2021,4,26,8,28.8,81,219,113,372.6,9.5,162.4169043
2021,4,26,9,29.7,77,434,136,542.9,9.8,309.9006729
2021,4,26,10,30.5,73,492,184,605.7,11.2,339.328587
2021,4,26,11,31,71,651,180,625,14.3,438.578049
2021,4,26,12,31.6,67,733,183,709.1,17.1,480.9178549
2021,4,26,13,31.5,67,803,154,783.5,18.9,529.8059498
2021,4,26,14,31.4,68,699,139,814.1,19.7,462.9929952
2021,4,26,15,31,71,520,126,746.2,19.6,350.32348
2021,4,26,16,30.5,73,335,101,656.6,20.6,231.0469038
2021,4,26,17,29.9,76,136,74,513.6,20.1,96.2883536
2021,4,26,18,29.4,79,23,23,235.8,18.9,16.6169802
2021,4,26,19,28.9,81,0,0,0,18.2,0
2021,4,26,20,28.7,83,0,0,0,17.3,0
2021,4,26,21,28.6,84,0,0,0,16.3,0
2021,4,26,22,28.4,85,0,0,0,15.5,0
2021,4,26,23,28.4,85,0,0,0,13.7,0
2021,4,27,0,28.3,84,0,0,0,12.7,0
2021,4,27,1,28.3,84,0,0,0,12.3,0
2021,4,27,2,28.1,85,0,0,0,11.9,0
2021,4,27,3,27.7,88,0,0,0,11.5,0
2021,4,27,4,27.5,88,0,0,0,9.5,0
2021,4,27,5,27.3,89,0,0,0,8.8,0
2021,4,27,6,27.4,88,5,10,0,7.9,3.912944
2021,4,27,7,28.3,83,96,64,217.6,7.9,72.6763056
2021,4,27,8,29.5,75,255,109,447.6,8.3,184.5578438
2021,4,27,9,30.7,68,469,133,598.3,8.5,322.7364406
2021,4,27,10,31.6,65,654,148,726.6,9.1,430.517409
2021,4,27,11,32.1,64,764,152,788.6,10,489.6060384
2021,4,27,12,32.4,63,780,180,791.3,12.7,492.001614
2021,4,27,13,32.4,64,808,140,806.4,15,508.8189312
2021,4,27,14,32.4,65,720,135,826.2,17.4,452.65068
2021,4,27,15,32.1,66,548,124,777.1,17.3,350.0179572
2021,4,27,16,31.6,69,365,105,700.8,17.3,238.6760915
2021,4,27,17,30.9,72,172,74,598.7,17.7,116.3107344
2021,4,27,18,30,77,26,23,295.2,17.6,18.282615
2021,4,27,19,29.5,80,0,0,0,17.6,0
2021,4,27,20,29.2,82,0,0,0,16.6,0
2021,4,27,21,29,83,0,0,0,15.6,0
2021,4,27,22,28.8,84,0,0,0,15.1,0
2021,4,27,23,28.7,85,0,0,0,14,0
2021,4,28,0,28.6,86,0,0,0,13,0
2021,4,28,1,28.4,87,0,0,0,13,0
2021,4,28,2,28.2,88,0,0,0,12.5,0
2021,4,28,3,27.9,89,0,0,0,13.7,0
2021,4,28,4,27.8,90,0,0,0,13.7,0
2021,4,28,5,27.7,90,0,0,0,12.9,0
2021,4,28,6,27.7,90,6,10,0,12.6,4.615467
2021,4,28,7,28.5,86,100,66,231.5,13.2,74.60115
2021,4,28,8,29.7,78,270,119,470.3,11.5,192.468393
2021,4,28,9,30.8,71,464,131,610.1,10.8,315.9959248
2021,4,28,10,31.7,67,645,146,716.7,10.8,420.8027408
2021,4,28,11,32.3,64,733,162,763.9,12.1,464.3062424
2021,4,28,12,32.8,63,821,156,795.4,14.4,505.6712231
2021,4,28,13,32.8,63,818,141,835.7,16.6,503.8234598
2021,4,28,14,32.7,64,727,133,834.3,17.8,449.7274344
2021,4,28,15,32.4,66,554,122,787.2,17.6,347.7106764
2021,4,28,16,31.9,69,344,114,685.5,18.4,221.1507716
2021,4,28,17,31.1,72,168,77,571.1,17.1,112.3770144
2021,4,28,18,30.2,77,26,24,290.5,15.8,18.0940396
2021,4,28,19,29.6,80,0,0,0,15.6,0
2021,4,28,20,29.3,82,0,0,0,15.4,0
2021,4,28,21,29.1,83,0,0,0,16.4,0
2021,4,28,22,29,84,0,0,0,16.3,0
2021,4,28,23,28.8,85,0,0,0,15,0
2021,4,29,0,28.9,85,0,0,0,13.8,0
2021,4,29,1,28.7,86,0,0,0,13.7,0
2021,4,29,2,28.5,86,0,0,0,13.4,0
2021,4,29,3,28.3,87,0,0,0,11.9,0
2021,4,29,4,28.1,88,0,0,0,10.9,0
2021,4,29,5,27.8,89,0,0,0,10.3,0
2021,4,29,6,28,87,6,10,0,10.7,4.575309
2021,4,29,7,28.6,81,95,70,220.6,11.2,71.139173
2021,4,29,8,29.7,74,264,120,450.1,9.4,189.4700808
2021,4,29,9,31,66,493,122,624.4,8.3,334.921522
2021,4,29,10,32.1,60,669,145,751.9,6.7,431.571231
2021,4,29,11,32.8,59,794,151,809.4,7.7,492.2818262
2021,4,29,12,33.4,57,870,135,855.4,12,521.605194
2021,4,29,13,33.1,61,827,139,868.4,15.5,501.8129731
2021,4,29,14,32.6,64,662,134,802.1,18.1,411.9716032
2021,4,29,15,32.1,67,492,136,702,17.8,313.7265306
2021,4,29,16,31.6,70,348,106,647.9,20,227.178924
2021,4,29,17,30.8,74,159,75,563.8,20.7,107.7377322
2021,4,29,18,30,79,26,24,277.8,19.9,18.220605
2021,4,29,19,29.6,81,0,0,0,19.4,0
2021,4,29,20,29.3,82,0,0,0,18.2,0
2021,4,29,21,29.2,83,0,0,0,17.7,0
2021,4,29,22,29,84,0,0,0,15.8,0
2021,4,29,23,28.9,85,0,0,0,14.6,0
2021,4,30,0,29.1,84,0,0,0,13.2,0
2021,4,30,1,28.9,85,0,0,0,12.7,0
2021,4,30,2,28.4,87,0,0,0,12.6,0
2021,4,30,3,28.2,89,0,0,0,7.8,0
2021,4,30,4,27.7,89,0,0,0,2.3,0
2021,4,30,5,27.4,89,0,0,0,5.5,0
2021,4,30,6,27.6,88,3,12,0,6.3,2.3264136
2021,4,30,7,28.4,83,85,74,175.6,5.7,64.0437005
2021,4,30,8,29.5,77,244,133,413.9,6.6,175.999579
2021,4,30,9,30.5,73,396,163,539.8,8.4,273.118131
2021,4,30,10,31,71,439,190,537.3,10.5,295.753861
2021,4,30,11,31.6,69,686,179,613.4,12.5,448.5802706
2021,4,30,12,31.6,68,702,165,719,14.4,459.8108424
2021,4,30,13,31.7,69,722,171,721.6,16.3,469.4671069
2021,4,30,14,31.5,69,689,140,766.6,17.2,453.0745148
2021,4,30,15,31.1,71,485,130,717.9,16.6,324.9672903
2021,4,30,16,30.6,73,356,106,651,16.8,244.2306672
2021,4,30,17,30,75,145,78,552.5,16.7,102.3065625
2021,4,30,18,29.3,78,20,22,242.5,14.6,14.546542
2021,4,30,19,29,81,0,0,0,13.2,0
2021,4,30,20,28.7,82,0,0,0,12.3,0
2021,4,30,21,28.6,83,0,0,0,12,0
2021,4,30,22,28.4,84,0,0,0,11.2,0
2021,4,30,23,28.3,85,0,0,0,10.2,0
2021,5,1,0,28.3,83,0,0,0,8.7,0
2021,5,1,1,28.1,84,0,0,0,8.2,0
2021,5,1,2,27.9,85,0,0,0,7.3,0
2021,5,1,3,27.7,86,0,0,0,4.7,0
2021,5,1,4,27.5,87,0,0,0,2.6,0
2021,5,1,5,27.1,90,0,0,0,1.6,0
2021,5,1,6,26.9,92,5,12,0,1.1,3.974251
2021,5,1,7,28.1,85,56,65,133.4,3.6,42.649894
2021,5,1,8,29.1,79,234,123,340,6.1,171.5968449
2021,5,1,9,30.1,73,406,155,535.6,8.4,285.9443587
2021,5,1,10,30.8,70,537,145,608.3,10.6,366.324753
2021,5,1,11,31.5,67,659,185,659.4,12.4,434.7971618
2021,5,1,12,31.8,66,740,166,723.2,15.3,480.852888
2021,5,1,13,31.7,67,626,218,699.6,18,408.4070011
2021,5,1,14,30.9,70,515,197,608.1,19.1,349.4272425
2021,5,1,15,30.8,72,452,136,593.5,18.9,307.3068448
2021,5,1,16,30.5,73,317,108,599.4,18,218.6324433
2021,5,1,17,30,74,129,82,489.4,17.3,91.171395
2021,5,1,18,29.5,77,20,22,221.5,15,14.426195
2021,5,1,19,29.1,80,0,0,0,12.5,0
2021,5,1,20,28.9,80,0,0,0,10.1,0
2021,5,1,21,28.7,81,0,0,0,10.3,0
2021,5,1,22,28.6,82,0,0,0,9.4,0
2021,5,1,23,28.4,83,0,0,0,8.9,0
2021,5,2,0,28.4,82,0,0,0,9,0
2021,5,2,1,28.2,83,0,0,0,9.2,0
2021,5,2,2,27.9,85,0,0,0,8.1,0
2021,5,2,3,27.7,86,0,0,0,5.8,0
2021,5,2,4,27.5,88,0,0,0,4.3,0
2021,5,2,5,27.3,89,0,0,0,4,0
2021,5,2,6,27.3,89,5,12,0,3.9,3.92394525
2021,5,2,7,28.3,83,94,73,208.1,5.1,71.1622159
2021,5,2,8,29,79,238,120,422.1,7.1,175.390292
2021,5,2,9,29.6,75,401,166,533,9.1,288.7671175
2021,5,2,10,29.8,74,469,178,564.1,10.9,334.8870112
2021,5,2,11,30,72,593,222,581.8,13.9,420.52002
2021,5,2,12,31.2,68,671,181,654.6,16.7,449.3877564
2021,5,2,13,30.9,70,556,230,620.6,17.9,377.245722
2021,5,2,14,30.6,72,630,147,643.8,18.8,432.933984
2021,5,2,15,30.4,73,399,157,636.3,17.7,276.6439767
2021,5,2,16,30.1,74,234,137,473.7,18.5,164.5277634
2021,5,2,17,29.7,76,139,78,426.8,17.3,99.4222242
2021,5,2,18,29.1,80,18,24,237.6,15,13.177296
2021,5,2,19,28.8,81,0,0,0,13.7,0
2021,5,2,20,28.6,83,0,0,0,10.8,0
2021,5,2,21,28.5,83,0,0,0,10.3,0
2021,5,2,22,28.4,83,0,0,0,10.1,0
2021,5,2,23,28.2,84,0,0,0,9.7,0
2021,5,3,0,28.5,80,0,0,0,9.9,0
2021,5,3,1,28.4,80,0,0,0,10.2,0
2021,5,3,2,28.3,81,0,0,0,10.2,0
2021,5,3,3,28.2,81,0,0,0,8.9,0
2021,5,3,4,27.8,83,0,0,0,6.9,0
2021,5,3,5,27.2,87,0,0,0,5.7,0
2021,5,3,6,27.1,88,5,11,0,5.3,3.966326
2021,5,3,7,27.4,86,75,68,176.7,9.4,58.89702
2021,5,3,8,27.6,83,146,156,291.3,12.2,114.1970682
2021,5,3,9,28.1,81,266,178,334.9,11.3,203.9801449
2021,5,3,10,29,75,375,224,410.1,10.7,278.23125
2021,5,3,11,29.8,72,506,285,479.5,11,362.5259264
2021,5,3,12,30.9,69,699,206,616.7,12.1,475.0660184
2021,5,3,13,31.3,67,733,162,737.5,13.8,489.027657
2021,5,3,14,31,68,628,155,736.2,15.3,425.213776
2021,5,3,15,30.9,68,503,142,698,15.7,342.4292214
2021,5,3,16,30.3,71,294,118,611,17.3,205.6066803
2021,5,3,17,29.8,73,121,78,451.4,17.4,86.5452016
2021,5,3,18,29.3,76,18,25,206.7,15.6,13.1363676
2021,5,3,19,28.9,78,0,0,0,13.7,0
2021,5,3,20,28.7,80,0,0,0,11.9,0
2021,5,3,21,28.6,81,0,0,0,12,0
2021,5,3,22,28.4,82,0,0,0,12,0
2021,5,3,23,28.3,83,0,0,0,10.7,0
2021,5,4,0,28.3,83,0,0,0,9.7,0
2021,5,4,1,28.2,83,0,0,0,8.8,0
2021,5,4,2,28,83,0,0,0,8.8,0
2021,5,4,3,27.8,84,0,0,0,8.7,0
2021,5,4,4,27.2,87,0,0,0,8.4,0
2021,5,4,5,26.8,88,0,0,0,8.2,0
2021,5,4,6,26.5,90,4,12,0,10.5,3.24721
2021,5,4,7,26.8,88,70,75,158.1,12.3,56.275912
2021,5,4,8,27.6,83,142,119,273.2,11.5,111.0683814
2021,5,4,9,28.9,76,324,173,374.4,10.7,241.1624664
2021,5,4,10,29.7,73,394,221,462.5,10.4,283.2468561
2021,5,4,11,30.3,71,633,188,560.3,13.1,442.6837709
2021,5,4,12,31.4,67,675,209,681,15.2,447.84306
2021,5,4,13,31.2,68,622,207,663.2,16.5,416.5710648
2021,5,4,14,31.1,68,517,208,612.9,17.1,348.1530734
2021,5,4,15,30.9,69,409,180,565.2,19.6,277.9713899
2021,5,4,16,30.7,68,309,120,560,20.4,212.6344566
2021,5,4,17,30,71,131,78,487.9,20,93.0535575
2021,5,4,18,29.4,74,17,20,219.1,19.1,12.3866148
